,address,formatted_address,,latitude,longitude,number_of_results,status,zipcode
1607,"900 block of W 4th Ave, Chico, California","900 W 4th Ave, Chico, CA 95926, USA",,39.7359774,-121.8610067,1,OK,95926
1608,"Vineyard Dr, Paradise, California","Vineyard Dr, Paradise, CA 95969, USA",,39.7608479,-121.5721849,1,OK,95969
1609,"100 block of Claremont Street, Colorado Springs, Colorado","100 S Claremont St, Colorado Springs, CO 80910, USA",,38.830839,-104.7677998,1,OK,80910
1610,"726 S San Jacinto Ave, San Jacinto, California","726 S San Jacinto Ave, San Jacinto, CA 92583, USA",,33.7795219,-116.9592533,1,OK,92583
1611,"4100 block of W Smiley Cir, Montgomery, Alabama","4100 W Smiley Cir, Montgomery, AL 36108, USA",,32.3341926,-86.3539525,1,OK,36108
1612,"13500 BLOCK OF MANSFIELD ST, Detroit, Michigan","13500 Mansfield St, Detroit, MI 48227, USA",,42.3848556,-83.2037263,1,OK,48227
1613,"700 block of South 60th Street, Philadelphia, Pennsylvania","700 S 60th St, Philadelphia, PA 19143, USA",,39.9508705,-75.2434737,1,OK,19143
1614,"150 Stafford Street, Worcester, Massachusetts","150 Stafford St, Worcester, MA 01603, USA",,42.2373868,-71.8475992,1,OK,1603
1615,"300 NW Oak tree Ln, Redmond, Oregon","300 NW Oak tree Ln, Redmond, OR 97756, USA",,44.2919635,-121.1705976,1,OK,97756
1616,"5544 Old Hickory Boulevard, Hermitage, Tennessee","5544 Old Hickory Blvd, Hermitage, TN 37076, USA",,36.1816745,-86.6049024,1,OK,37076
1617,"1205 North Ballenger Highway, Flint, Michigan","1205 N Ballenger Hwy, Flint, MI 48504, USA",,43.0225185,-83.7331052,1,OK,48504
1618,"Allison Court, Atlanta, Georgia","Alison Ct, Atlanta, GA 30344, USA",,33.6985403,-84.4488494,2,OK,30344
1619,"10000 W O'Hare Ave, Chicago, Illinois","10000 W O'Hare Ave, Chicago, IL 60666, USA",,41.9738886,-87.8907904,1,OK,60666
1620,"955 Mormon Trek Boulevard, Iowa City, Iowa","955 Mormon Trek Blvd, Iowa City, IA 52246, USA",,41.6500041,-91.5746925,1,OK,52246
1621,"Rye Hill, Fort Smith, Arkansas","Rye Hill Rd S, Fort Smith, AR 72916, USA",,35.2705032,-94.3444613,2,OK,72916
1622,"Mallory Street and Ambrose Lane, Hampton, Virginia","N Mallory St & Ambrose Ln, Hampton, VA 23663, USA",,37.0336189,-76.3043527,1,OK,23663
1623,"Danbury Drive, Methuen, Massachusetts","Danbury Dr, Methuen, MA 01844, USA",,42.7395986,-71.1713784,1,OK,1844
1624,"300 block of Craddock Street, Syracuse, New York","300 Craddock St, Syracuse, NY 13207, USA",,43.0207147,-76.1627703,1,OK,13207
1625,"Wager Ave and Sunset Ave, Utica, New York","Wager St & Sunset Ave, Utica, NY 13502, USA",,43.0996311,-75.2465241,1,OK,13502
1626,"59th and Wentworth, Chicago (Englewood), Illinois","59th Street & Wentworth, Chicago, IL 60621, USA",,41.7872235,-87.630184,1,OK,60621
1627,"1200 block of N Sylmar Ave, Fresno, California","1200 N Sylmar Ave, Fresno, CA 93727, USA",,36.7574809,-119.7208565,1,OK,93727
1628,"Woodward Ave and Mancini Way, Mc Kees Rocks (Mckees Rocks), Pennsylvania","Woodward Ave & Mancini Way, Stowe Township, PA 15136, USA",,40.4713825,-80.0706116,1,OK,15136
1629,"1873 Shell Simmons Dr, Juneau, Alaska","Juneau Airport Terminal, 1873 Shell Simmons Dr, Juneau, AK 99801, USA",,58.3591713,-134.5837874,1,OK,99801
1630,"6600 North Sheridan Road, Chicago, Illinois","6600 N Sheridan Rd, Chicago, IL 60626, USA",,42.0026814,-87.6612148,1,OK,60626
1631,"100 Block of S Pine St, Rocky Mount, North Carolina","100 S Pine St, Rocky Mount, NC 27804, USA",,35.9456474,-77.8078046,1,OK,27804
1632,"6100 block of Hillsboro, Springfield Township, Michigan","6100 Hillsboro Rd, Davisburg, MI 48350, USA",,42.725619,-83.509527,1,OK,48350
1633,"5th Avenue North and Flagg Street, Myrtle Beach, South Carolina","5th Ave N & Flagg St, Myrtle Beach, SC 29577, USA",,33.6881612,-78.8843017,1,OK,29577
1634,"Centre Mall, Brooklyn, New York","Centre Mall, Brooklyn, NY 11231, USA",,40.675126,-74.0046367,1,OK,11231
1635,"N. Chelton Road and E. La Salle Street, Colorado Springs, Colorado","E La Salle St & N Chelton Rd, Colorado Springs, CO 80909, USA",,38.8584683,-104.7653808,2,OK,80909
1636,"498 N. Fair Oaks Ave, Sunnyvale, California","498 N Fair Oaks Ave, Sunnyvale, CA 94085, USA",,37.3850659,-122.017048,1,OK,94085
1637,"1087 E Montague Ave, North Charleston, South Carolina","1087 E Montague Ave, North Charleston, SC 29405, USA",,32.8806786,-79.9788917,1,OK,29405
1638,"5300 block of Middlebury Rd, Dayton, Ohio","5300 Middlebury Rd, Dayton, OH 45432, USA",,39.7364687,-84.1166203,1,OK,45432
1639,"Ohio Street, French Lick, Indiana","W Ohio St, French Lick, IN 47432, USA",,38.5472395,-86.6140231,1,OK,47432
1640,"7800 block of Mandan Road, Greenbelt, Maryland","7800 Mandan Rd, Greenbelt, MD 20770, USA",,38.9981204,-76.8656809,1,OK,20770
1641,"Brooks Street, Charleston, West Virginia","Brooks St, Charleston, WV 25301, USA",,38.3481578,-81.6278975,1,OK,25301
1642,"10010 Reisterstown Rd, Owings Mills, Maryland","10010 Reisterstown Rd, Garrison, MD 21117, USA",,39.4118238,-76.7703511,1,OK,21117
1643,"15200 block of Waterman Dr, South Holland, Illinois","15200 Waterman Dr, South Holland, IL 60473, USA",,41.6201236,-87.592946,1,OK,60473
1644,"Twain Avenue and Cambridge Street, Las Vegas, Nevada","Cambridge St & E Twain Ave, Paradise, NV 89169, USA",,36.1221779,-115.1417947,1,OK,89169
1645,"Chalkstone and Camden Avenue, Providence, Rhode Island","Chalkstone Ave & Camden Ave, Providence, RI 02908, USA",,41.835296,-71.4253488,1,OK,2908
1646,"200 block of King St, Bakersfield, California","200 King St, Bakersfield, CA 93305, USA",,35.3691564,-118.9939808,2,OK,93305
1647,"9000 Middlebelt Rd, Detroit, Michigan","9000 Middlebelt Rd, Livonia, MI 48150, USA",,42.3567685,-83.3318341,1,OK,48150
1648,"368 Candler Road, Atlanta, Georgia","368 Candler Rd SE, Atlanta, GA 30317, USA",,33.7423563,-84.2893776,1,OK,30317
1649,"9600 block of Cherry Street, Oakland, California","9600 Cherry St, Oakland, CA 94603, USA",,37.747789,-122.1671849,1,OK,94603
1650,"321 East Pyron, San Antonio, Texas","321 E Pyron Ave, San Antonio, TX 78214, USA",,29.3631682,-98.4877836,1,OK,78214
1651,"400 block of Shrode Avenue, Duarte, California","400 Shrode Ave, Duarte, CA 91010, USA",,34.1227046,-117.9975912,1,OK,91010
1652,"236 Lakeside Drive, Boothbay Harbor, Maine","236 Lakeside Dr, Boothbay Harbor, ME 04538, USA",,43.8533995,-69.6508541,1,OK,4538
1653,"1900 block of Homeview Drive, Medford, Oregon","1900 Homeview Dr, Medford, OR 97501, USA",,42.311635,-122.896411,1,OK,97501
1654,"2800 block of Whitener Street, Cape Girardeau, Missouri","2800 Whitener St, Cape Girardeau, MO 63701, USA",,37.3095147,-89.5621161,1,OK,63701
1655,"Bridgeton City Park, Bridgeton, New Jersey","City Park, 25 Mayor Aitken Dr, Bridgeton, NJ 08302, USA",,39.4379785,-75.2379091,1,OK,8302
1656,"1800 block of 24th Street, Meridian, Mississippi","1800 24th Ave, Meridian, MS 39301, USA",,32.375579,-88.702239,1,OK,39301
1657,"600 block of Mellon Street SE, Washington, District of Columbia","600 Mellon St SE, Washington, DC 20032, USA",,38.8464688,-76.9981244,1,OK,20032
1658,"York Road, Buckhannon, West Virginia","Buckhannon, WV 26201, USA",,38.9939872,-80.2320276,1,OK,26201
1659,"Iowa Avenue and University Avenue, Riverside, California","Iowa Ave & University Ave, Riverside, CA 92507, USA",,33.9757362,-117.3398,1,OK,92507
1660,"900 block of North Kedvale, Chicago, Illinois","900 N Kedvale Ave, Chicago, IL 60651, USA",,41.8972604,-87.7300651,1,OK,60651
1661,"5587 Berryman Dr, Memphis, Tennessee","5587 Berryman Dr, Memphis, TN 38125, USA",,34.994846,-89.803185,1,OK,38125
1662,"White Alder Way, Fairfield, California","White Alder Way, Fairfield, CA 94533, USA",,38.278611,-122.015222,1,OK,94533
1663,"20th Street and Division Avenue, West Palm Beach, Florida","20th St & Division Ave, West Palm Beach, FL 33407, USA",,26.732564,-80.05942,1,OK,33407
1664,"501 Southwest 75th Street, Gainesville, Florida","501 SW 75th St, Gainesville, FL 32607, USA",,29.6477241,-82.4205081,1,OK,32607
1665,"100 block of Southeast Old County Camp Road, Madison, Florida","100 SE Old County Camp Rd, Madison, FL 32340, USA",,30.4578051,-83.408163,1,OK,32340
1666,"Roxboro Street, Durham, North Carolina","S Roxboro St, Durham, NC, USA",,35.9596986,-78.9243422,1,OK,
1667,"Dudley Street, New Bedford, Massachusetts","Dudley St, New Bedford, MA 02744, USA",,41.6093735,-70.9152186,1,OK,2744
1668,"3000 BLOCK OF CURRAN RD, Louisville, Kentucky","3000 Curran Rd, Louisville, KY 40205, USA",,38.220981,-85.6650898,1,OK,40205
1669,"Carnes Road, Forrest County, Mississippi","Carnes Rd, Mississippi, USA",,30.9821569,-89.256848,1,OK,
1670,"Queen City Boulevard, Charlotte, North Carolina","Queen City Dr, Charlotte, NC, USA",,35.2404799,-80.9184895,1,OK,
1671,"5737 Hollywood Boulevard, Hollywood, Florida","5737 Hollywood Blvd, Hollywood, FL 33021, USA",,26.0105538,-80.2029274,1,OK,33021
1672,"400 S. 600 West, Provo, Utah","400 S 600 W, Provo, UT 84601, USA",,40.2284134,-111.6693065,1,OK,84601
1673,"4100 George J Bean Pkwy, Tampa, Florida","4100 George J Bean Pkwy, Tampa, FL 33607, USA",,27.9807668,-82.5347142,1,OK,33607
1674,"510 Saw Mill Road, West Haven, Connecticut","510 Saw Mill Rd, West Haven, CT 06516, USA",,41.2688541,-72.9758459,1,OK,6516
1675,"South 17th Avenue, Phoenix, Arizona","S 17th Ave, Phoenix, AZ 85007, USA",,33.4390363,-112.0956994,2,OK,85007
1676,"1121 Ames Blvd., Marrero, Louisiana","1121 Ames Blvd, Marrero, LA 70072, USA",,29.8915277,-90.1135493,1,OK,70072
1677,"Burkett Ave, Stockton, California","Burkett Ave, Stockton, CA 95205, USA",,37.954104,-121.248795,1,OK,95205
1678,"1400 block of W 37th St, Palm Beach Gardens (Riviera Beach), Florida","1400 W 37th St, Riviera Beach, FL 33404, USA",,26.792723,-80.0764754,1,OK,33404
1679,"Church St and Delyon St, Savannah, Georgia","Church St & De Lyon St, Savannah, GA 31415, USA",,32.083526,-81.1183109,1,OK,31415
1680,"200 block of E Garfield Ave, Decatur, Illinois","200 E Garfield Ave, Decatur, IL 62526, USA",,39.8621038,-88.9546813,1,OK,62526
1681,"1900 block of Martin Luther King Jr Avenue SE, Washington, District of Columbia","1900 Martin Luther King Jr Ave SE, Washington, DC 20020, USA",,38.8674403,-76.9886086,1,OK,20020
1682,"Josie Street and Drummer Avenue, Dayton, Ohio","Drummer Ave & Josie St, Dayton, OH 45403, USA",,39.755829,-84.16901,1,OK,45403
1683,"2400 block or Orange Avenue Northwest, Roanoke, Virginia","Orange Ave NW, Roanoke, VA, USA",,37.283822,-79.956887,1,OK,
1684,"1700 block of Russell Avenue, Charlotte, North Carolina","1700 Russell Ave, Charlotte, NC 28216, USA",,35.2567414,-80.8483093,1,OK,28216
1685,"21st and Cornell, Milwaukee, Wisconsin","W Cornell St & N 21st St, Milwaukee, WI 53209, USA",,43.1003824,-87.9382528,1,OK,53209
1686,"10th Ave and W 207th St, New York (Manhattan), New York","3961 10th Ave, New York, NY 10034, USA",,40.8664507,-73.9152858,1,OK,10034
1687,"2700 block of Pennsylvania Ave SE, Washington, District of Columbia","2700 Pennsylvania Ave SE, Washington, DC 20020, USA",,38.8724398,-76.9680833,1,OK,20020
1688,"Brookhaven Ave and Beach 25th St, Far Rockaway, New York","Brookhaven Ave & Beach 25th St, Queens, NY 11691, USA",,40.5995377,-73.7612824,1,OK,11691
1689,"900 block of North Eighth Street, Salina, Kansas","900 N 8th St, Salina, KS 67401, USA",,38.8563575,-97.6111887,1,OK,67401
1690,"100 block of Central Avenue, New Castle (county), Delaware","100 Central Ave, New Castle, DE 19720, USA",,39.7044147,-75.5432957,1,OK,19720
1691,"1216 N Council, Oklahoma City, Oklahoma","1216 N Council Rd, Oklahoma City, OK 73127, USA",,35.4809667,-97.6538501,1,OK,73127
1692,"100 block of Monarch Bay Drive, Dana Point, California","100 Monarch Bay Dr, Dana Point, CA 92629, USA",,33.4868493,-117.7315187,1,OK,92629
1693,"1400 Greene St, Fort Wayne, Indiana","1400 Greene St, Fort Wayne, IN 46803, USA",,41.0661932,-85.1185221,1,OK,46803
1694,"600 block of Sharview Circle, Charlotte, North Carolina","600 Sharview Cir, Charlotte, NC 28217, USA",,35.1610245,-80.8970657,1,OK,28217
1695,"1700 block of West Tonto Street, Phoenix, Arizona","1700 W Tonto St, Phoenix, AZ 85007, USA",,33.4385717,-112.0957202,1,OK,85007
1696,"1900 block of South 60th Street, Philadelphia, Pennsylvania","1900 S 60th St, Philadelphia, PA 19142, USA",,39.9336241,-75.2315132,1,OK,19142
1697,"4000 block of W Roosevelt, Chicago, Illinois","4000 West Roosevelt Road, Chicago, IL 60624, USA",,41.8661652,-87.7251651,1,OK,60624
1698,"Pheasant Lane, Excelsior (Minnetrista), Minnesota","Pheasant Rd, Orono, MN 55331, USA",,44.9292924,-93.6013544,1,OK,55331
1699,"238 Center St, Santa Cruz, California","238 Center St, Santa Cruz, CA 95060, USA",,36.9684955,-122.0268069,1,OK,95060
1700,"Classon Ave., Brooklyn, New York","Classon Ave, Brooklyn, NY, USA",,40.6844907,-73.9591228,1,OK,
1701,"1100 block of Breezy Oaks Drive, Mansfield, Texas","1100 Breezy Oaks Dr, Mansfield, TX 76063, USA",,32.5820385,-97.1681935,1,OK,76063
1702,"879 Mary McLeod Bethune Blvd. , Daytona Beach , Florida","879 Dr Mary McLeod Bethune Blvd, Daytona Beach, FL 32114, USA",,29.2085036,-81.0377055,1,OK,32114
1703,"Electra Lane, Charlotte, North Carolina","Electra Ln, Charlotte, NC 28212, USA",,35.1822531,-80.7517508,1,OK,28212
1704,"1311 Gause Boulevard, Slidell, Louisiana","1311 Gause Blvd, Slidell, LA 70458, USA",,30.2836907,-89.7642469,1,OK,70458
1705,"21st Ct, Panama City, Florida","W 21st Ct, Panama City, FL 32405, USA",,30.18642,-85.7033155,1,OK,32405
1706,"700 block of North 69th Street, East Saint Louis, Illinois","700 N 69th St, East St Louis, IL 62203, USA",,38.6014291,-90.0781625,1,OK,62203
1707,"3300 block of Triana Boulevard, Huntsville, Alabama","3300 Triana Blvd SW, Huntsville, AL 35805, USA",,34.7048353,-86.6095685,1,OK,35805
1708,"3800 block of Spring Street, Davenport, Iowa","3800 Spring St, Davenport, IA 52807, USA",,41.5587942,-90.5477281,1,OK,52807
1709,"1700 block of Chester Rd, Bethlehem, Pennsylvania","1700 Chester Rd, Bethlehem, PA 18017, USA",,40.6620811,-75.3497034,1,OK,18017
1710,"2000 block of Emery Hills Drive, Augusta, Georgia","2000 Emery Hills Dr, Augusta, GA 30906, USA",,33.4299935,-82.0788706,1,OK,30906
1711,"2500 block of Piedmont Road, Atlanta, Georgia","2500 Piedmont Rd NE, Atlanta, GA 30324, USA",,33.8232714,-84.3676582,1,OK,30324
1712,"4100 Lonas Parkway, Midlothian, Virginia","4100 Lonas Pkwy, Midlothian, VA 23112, USA",,37.4202924,-77.62168,1,OK,23112
1713,"900 block of Haltom St, Jonesboro, Arkansas","900 Haltom St, Jonesboro, AR 72401, USA",,35.834482,-90.6956534,1,OK,72401
1714,"92-50 59th Street, Arverne (Queens), New York","92-50 59th Ave, Elmhurst, NY 11373, USA",,40.7343881,-73.8672135,1,OK,11373
1715,"703 Yohe St, Monongahela, Pennsylvania","703 Yohe St, Monongahela, PA 15063, USA",,40.1903177,-79.905911,1,OK,15063
1716,"Roosevelt Avenue, Dover (Victory Gardens), New Jersey","Roosevelt Ave, Victory Gardens, NJ 07801, USA",,40.87461,-74.54578,1,OK,7801
1717,"5300 South Howell Avenue, Milwaukee, Wisconsin","Main Terminal, 5300 S Howell Ave, Milwaukee, WI 53207, USA",,42.947775,-87.9019792,1,OK,53207
1718,"Tenaja Road, Lake Elsinore, California","Tenaja Trail, California, USA",,33.5903525,-117.4260464,1,OK,
1719,"1301 Wonder World Drive, San Marcos, Texas","1301 Wonder World Dr, San Marcos, TX 78666, USA",,29.8529546,-97.9483947,1,OK,78666
1720,"Main St, Coventry, Rhode Island","Main St, Coventry, RI 02816, USA",,41.6943537,-71.5732147,1,OK,2816
1721,"E. 10th Street, Greenville, North Carolina","E 10th St, Greenville, NC 27858, USA",,35.5999181,-77.3339075,1,OK,27858
1722,"6 Locust Street, Newburgh, New York","6 Locust St, Newburgh, NY 12550, USA",,41.501398,-74.042026,1,OK,12550
1723,"1100 block of Charles Street, Rockford, Illinois","1100 Charles St, Rockford, IL 61104, USA",,42.266025,-89.0796545,1,OK,61104
1724,"Coleman Street and Dresden Avenue, Lumberton, North Carolina","Coleman St & Dresden Ave, Lumberton, NC 28358, USA",,34.6115996,-78.9915415,1,OK,28358
1725,"Saracen Rd and San Juan Rd, Austin, Texas","2512 S 1st St, Austin, TX 78704, USA",,30.2407731,-97.761803,1,OK,78704
1726,"1 Terminal Dr, Nashville, Tennessee","1 Terminal Dr, Nashville, TN 37214, USA",,36.1314892,-86.6692337,1,OK,37214
1727,"500 Hickory Street, Joliet, Illinois","500 N Hickory St, Joliet, IL 60435, USA",,41.5327845,-88.0882252,1,OK,60435
1728,"Susan Court near Sally Court, Flint, Michigan","Sally Ct, Flint, MI 48505, USA",,43.0700017,-83.7194873,1,OK,48505
1729,"2328 Princess Anne Road, Norfolk, Virginia","2328 E Princess Anne Rd, Norfolk, VA 23504, USA",,36.8543959,-76.2628018,1,OK,23504
1730,"Cleveland Avenue, Trenton, New Jersey","Cleveland Ave, Trenton, NJ, USA",,40.224189,-74.733958,1,OK,
1731,"30th Street and 3rd Avenue, Council Bluffs, Iowa","3rd Ave, Council Bluffs, IA 51501, USA",,41.2588388,-95.8819075,1,OK,51501
1732,"Second Avenue, Troy, New York","2nd Ave, Troy, NY, USA",,42.7746866,-73.6772437,1,OK,
1733,"1150 E Davidson St, Bartow, Florida","1150 E Davidson St, Bartow, FL 33830, USA",,27.8978989,-81.8321549,1,OK,33830
1734,"460 South DuPont Highway, Dover, Delaware","460 S Dupont Hwy, Dover, DE 19901, USA",,39.155852,-75.5134529,1,OK,19901
1735,"W. 232nd Street, North Olmsted, Ohio","W 232nd St, North Olmsted, OH 44070, USA",,41.4345246,-81.876692,1,OK,44070
1736,"26 Grove St, Lowell, Massachusetts","26 Grove St, Lowell, MA 01851, USA",,42.636281,-71.3259985,1,OK,1851
1737,"4501 Abbott Dr, Omaha, Nebraska","4501 Abbott Dr, Omaha, NE 68110, USA",,41.299563,-95.8997558,1,OK,68110
1738,"1 Jeff Fuqua Blvd, Orlando, Florida","1 Jeff Fuqua Blvd, Orlando, FL 32827, USA",,28.4311629,-81.3080059,1,OK,32827
1739,"1218 SW 3rd Ave, Gainesville, Florida","1218 SW 3rd Ave, Gainesville, FL 32601, USA",,29.6494803,-82.3375804,1,OK,32601
1740,"County Road 109, Cullman, Alabama","Co Rd 109, Alabama, USA",,34.0017227,-86.9889237,1,OK,
1741,"200 block of Primrose Avenue, Syracuse, New York","200 Primrose Ave, Syracuse, NY 13205, USA",,43.0148729,-76.1458413,1,OK,13205
1742,"Hudson Avenue and Fairbanks Street, Rochester, New York","Hudson Ave & Fairbanks St, Rochester, NY 14621, USA",,43.1822669,-77.599271,1,OK,14621
1743,"15000 block of Chesdin Green Way, Chesterfield (county), Virginia","15000 Chesdin Green Way, Chesterfield, VA 23838, USA",,37.2838972,-77.6520184,1,OK,23838
1744,"6300 block of South Albany Avenue, Chicago, Illinois","6300 S Albany Ave, Chicago, IL 60629, USA",,41.7790114,-87.700699,1,OK,60629
1745,"S IL 31 & IL 176, Crystal Lake, Illinois","610 State Rte 31, McHenry, IL 60050, USA",,42.3201255,-88.2739496,1,OK,60050
1746,"20 College Parkway, Carson City, Nevada","20 W College Pkwy, Carson City, NV 89706, USA",,39.1920729,-119.7717285,1,OK,89706
1747,"1600 block of 170th Place, Hammond, Indiana","1600 170th Pl, Hammond, IN 46324, USA",,41.5857386,-87.4905565,1,OK,46324
1748,"62 Pleasant St, Hooksett, New Hampshire","62 Pleasant St, Hooksett, NH 03106, USA",,43.1175565,-71.4540314,1,OK,3106
1749,"Trafton Road, Harmony, Maine","Trafton Rd, Harmony, ME 04942, USA",,45.0093823,-69.5998773,1,OK,4942
1750,"8th Street and 5th Avenue, Council Bluffs, Iowa","409 S 8th St, Council Bluffs, IA 51501, USA",,41.257513,-95.8557253,1,OK,51501
1751,"25th Avenue and Harrison Street, Gary, Indiana","W 25th Ave & Harrison St, Gary, IN 46407, USA",,41.5732656,-87.3464468,1,OK,46407
1752,"1817 Brownsville Road, Pittsburgh, Pennsylvania","1817 Brownsville Rd, Pittsburgh, PA 15210, USA",,40.3966818,-79.9873708,1,OK,15210
1753,"Coalter Street, Richmond, Virginia","Coalter St, Richmond, VA, USA",,37.545584,-77.4212789,1,OK,
1754,"8901 Jefferson N.E., Albuquerque, New Mexico","8901 Jefferson St NE, Albuquerque, NM 87113, USA",,35.1867112,-106.5931848,1,OK,87113
1755,"201 Center St, Bangor, Maine","201 Center St, Bangor, ME 04401, USA",,44.8105065,-68.7721156,1,OK,4401
1756,"10082 1/2 Westwanda Drive , Los Angeles, California","10082 1/2 Westwanda Dr, Beverly Hills, CA 90210, USA",,34.1127961,-118.4399348,1,OK,90210
